"","hydrophobicity.Group1","hydrophobicity.Group2","hydrophobicity.Group3","normwaalsvolume.Group1","normwaalsvolume.Group2","normwaalsvolume.Group3","polarity.Group1","polarity.Group2","polarity.Group3","polarizability.Group1","polarizability.Group2","polarizability.Group3","charge.Group1","charge.Group2","charge.Group3","secondarystruct.Group1","secondarystruct.Group2","secondarystruct.Group3","solventaccess.Group1","solventaccess.Group2","solventaccess.Group3"
"5CVLA",0.327759197324415,0.366220735785953,0.306020066889632,0.396321070234114,0.3561872909699,0.247491638795987,0.332775919732441,0.301003344481605,0.366220735785953,0.334448160535117,0.418060200668896,0.247491638795987,0.11371237458194,0.77257525083612,0.11371237458194,0.40133779264214,0.294314381270903,0.304347826086957,0.416387959866221,0.327759197324415,0.255852842809365
"3AJIB",0.44578313253012,0.265060240963855,0.289156626506024,0.301204819277108,0.385542168674699,0.313253012048193,0.337349397590361,0.204819277108434,0.457831325301205,0.27710843373494,0.409638554216867,0.313253012048193,0.180722891566265,0.626506024096386,0.192771084337349,0.493975903614458,0.27710843373494,0.228915662650602,0.337349397590361,0.44578313253012,0.216867469879518
"5AZWA",0.270833333333333,0.40625,0.322916666666667,0.4375,0.260416666666667,0.302083333333333,0.364583333333333,0.34375,0.291666666666667,0.395833333333333,0.302083333333333,0.302083333333333,0.09375,0.75,0.15625,0.322916666666667,0.375,0.302083333333333,0.4375,0.270833333333333,0.291666666666667
"4G7VS",0.264864864864865,0.340540540540541,0.394594594594595,0.324324324324324,0.362162162162162,0.313513513513514,0.432432432432432,0.259459459459459,0.308108108108108,0.297297297297297,0.389189189189189,0.313513513513514,0.118918918918919,0.789189189189189,0.0918918918918919,0.421621621621622,0.32972972972973,0.248648648648649,0.491891891891892,0.264864864864865,0.243243243243243
"5MECA",0.343195266272189,0.319526627218935,0.337278106508876,0.331360946745562,0.420118343195266,0.248520710059172,0.36094674556213,0.284023668639053,0.355029585798817,0.284023668639053,0.467455621301775,0.248520710059172,0.136094674556213,0.757396449704142,0.106508875739645,0.485207100591716,0.266272189349112,0.248520710059172,0.390532544378698,0.343195266272189,0.266272189349112
"3ETOA",0.326446280991736,0.355371900826446,0.318181818181818,0.450413223140496,0.355371900826446,0.194214876033058,0.347107438016529,0.293388429752066,0.359504132231405,0.318181818181818,0.487603305785124,0.194214876033058,0.0578512396694215,0.801652892561983,0.140495867768595,0.396694214876033,0.276859504132231,0.326446280991736,0.454545454545455,0.326446280991736,0.21900826446281
"3BQ3A",0.377777777777778,0.292592592592593,0.32962962962963,0.318518518518519,0.388888888888889,0.292592592592593,0.388888888888889,0.214814814814815,0.396296296296296,0.255555555555556,0.451851851851852,0.292592592592593,0.111111111111111,0.718518518518519,0.17037037037037,0.42962962962963,0.325925925925926,0.244444444444444,0.374074074074074,0.377777777777778,0.248148148148148
"3S35X",0.295081967213115,0.409836065573771,0.295081967213115,0.409836065573771,0.327868852459016,0.262295081967213,0.327868852459016,0.344262295081967,0.327868852459016,0.360655737704918,0.377049180327869,0.262295081967213,0.122950819672131,0.770491803278688,0.10655737704918,0.39344262295082,0.286885245901639,0.319672131147541,0.39344262295082,0.295081967213115,0.311475409836066
"6AHYB",0.313479623824451,0.385579937304075,0.300940438871473,0.454545454545455,0.272727272727273,0.272727272727273,0.322884012539185,0.31974921630094,0.357366771159875,0.335423197492163,0.391849529780564,0.272727272727273,0.13166144200627,0.739811912225705,0.128526645768025,0.391849529780564,0.313479623824451,0.294670846394984,0.438871473354232,0.313479623824451,0.247648902821317
"2DWKA",0.316666666666667,0.316666666666667,0.366666666666667,0.338888888888889,0.416666666666667,0.244444444444444,0.383333333333333,0.288888888888889,0.327777777777778,0.3,0.455555555555556,0.244444444444444,0.116666666666667,0.761111111111111,0.122222222222222,0.527777777777778,0.2,0.272222222222222,0.483333333333333,0.316666666666667,0.2
"7LW7A",0.303468208092486,0.355491329479769,0.341040462427746,0.358381502890173,0.398843930635838,0.242774566473988,0.369942196531792,0.294797687861272,0.335260115606936,0.291907514450867,0.465317919075145,0.242774566473988,0.115606936416185,0.751445086705202,0.132947976878613,0.505780346820809,0.26878612716763,0.225433526011561,0.456647398843931,0.303468208092486,0.239884393063584
"2D68A",0.329268292682927,0.292682926829268,0.378048780487805,0.329268292682927,0.475609756097561,0.195121951219512,0.378048780487805,0.292682926829268,0.329268292682927,0.292682926829268,0.51219512195122,0.195121951219512,0.109756097560976,0.75609756097561,0.134146341463415,0.48780487804878,0.268292682926829,0.24390243902439,0.524390243902439,0.329268292682927,0.146341463414634
"4G4SP",0.33457249070632,0.301115241635688,0.364312267657993,0.330855018587361,0.438661710037175,0.230483271375465,0.412639405204461,0.245353159851301,0.342007434944238,0.263940520446097,0.505576208178439,0.230483271375465,0.0817843866171004,0.788104089219331,0.130111524163569,0.390334572490706,0.28996282527881,0.319702602230483,0.434944237918216,0.33457249070632,0.230483271375465
"6AKMA",0.369230769230769,0.4,0.230769230769231,0.461538461538462,0.307692307692308,0.230769230769231,0.246153846153846,0.353846153846154,0.4,0.446153846153846,0.323076923076923,0.230769230769231,0.123076923076923,0.676923076923077,0.2,0.646153846153846,0.138461538461538,0.215384615384615,0.369230769230769,0.369230769230769,0.261538461538462
"4XDXA",0.414285714285714,0.242857142857143,0.342857142857143,0.285714285714286,0.414285714285714,0.3,0.357142857142857,0.2,0.442857142857143,0.171428571428571,0.528571428571429,0.3,0.2,0.657142857142857,0.142857142857143,0.485714285714286,0.3,0.214285714285714,0.4,0.414285714285714,0.185714285714286
"4HQUA",0.348623853211009,0.293577981651376,0.357798165137615,0.376146788990826,0.403669724770642,0.220183486238532,0.357798165137615,0.284403669724771,0.357798165137615,0.238532110091743,0.541284403669725,0.220183486238532,0.165137614678899,0.743119266055046,0.0917431192660551,0.44954128440367,0.36697247706422,0.18348623853211,0.44954128440367,0.348623853211009,0.201834862385321
"5UHPE",0.291925465838509,0.354037267080745,0.354037267080745,0.335403726708075,0.329192546583851,0.335403726708075,0.385093167701863,0.260869565217391,0.354037267080745,0.279503105590062,0.385093167701863,0.335403726708075,0.0993788819875776,0.788819875776398,0.111801242236025,0.490683229813665,0.248447204968944,0.260869565217391,0.434782608695652,0.291925465838509,0.273291925465839
"1N7SC",0.531645569620253,0.20253164556962,0.265822784810127,0.278481012658228,0.481012658227848,0.240506329113924,0.265822784810127,0.189873417721519,0.544303797468354,0.278481012658228,0.481012658227848,0.240506329113924,0.151898734177215,0.594936708860759,0.253164556962025,0.658227848101266,0.0886075949367089,0.253164556962025,0.30379746835443,0.531645569620253,0.164556962025316
"1YGTA",0.333333333333333,0.351351351351351,0.315315315315315,0.387387387387387,0.378378378378378,0.234234234234234,0.36036036036036,0.288288288288288,0.351351351351351,0.342342342342342,0.423423423423423,0.234234234234234,0.0900900900900901,0.783783783783784,0.126126126126126,0.342342342342342,0.387387387387387,0.27027027027027,0.396396396396396,0.333333333333333,0.27027027027027
"6KBMB",0.372093023255814,0.441860465116279,0.186046511627907,0.449612403100775,0.310077519379845,0.24031007751938,0.217054263565891,0.37984496124031,0.403100775193798,0.387596899224806,0.372093023255814,0.24031007751938,0.124031007751938,0.775193798449612,0.10077519379845,0.364341085271318,0.186046511627907,0.449612403100775,0.286821705426357,0.372093023255814,0.341085271317829
"5LKBA",0.338624338624339,0.37037037037037,0.291005291005291,0.349206349206349,0.330687830687831,0.32010582010582,0.343915343915344,0.264550264550265,0.391534391534392,0.304232804232804,0.375661375661376,0.32010582010582,0.126984126984127,0.732804232804233,0.14021164021164,0.407407407407407,0.322751322751323,0.26984126984127,0.378306878306878,0.338624338624339,0.283068783068783
"4WK7A",0.229787234042553,0.446808510638298,0.323404255319149,0.480851063829787,0.28936170212766,0.229787234042553,0.331914893617021,0.370212765957447,0.297872340425532,0.374468085106383,0.395744680851064,0.229787234042553,0.0680851063829787,0.817021276595745,0.114893617021277,0.421276595744681,0.268085106382979,0.31063829787234,0.463829787234043,0.229787234042553,0.306382978723404
"6U07A",0.311320754716981,0.415094339622642,0.273584905660377,0.462264150943396,0.254716981132075,0.283018867924528,0.30188679245283,0.311320754716981,0.386792452830189,0.367924528301887,0.349056603773585,0.283018867924528,0.0754716981132075,0.792452830188679,0.132075471698113,0.30188679245283,0.292452830188679,0.405660377358491,0.311320754716981,0.311320754716981,0.377358490566038
"5II0A",0.344262295081967,0.385245901639344,0.270491803278689,0.418032786885246,0.245901639344262,0.336065573770492,0.352459016393443,0.295081967213115,0.352459016393443,0.278688524590164,0.385245901639344,0.336065573770492,0.114754098360656,0.762295081967213,0.122950819672131,0.336065573770492,0.344262295081967,0.319672131147541,0.336065573770492,0.344262295081967,0.319672131147541
"2XQNA",0.338461538461538,0.492307692307692,0.169230769230769,0.507692307692308,0.261538461538462,0.230769230769231,0.169230769230769,0.476923076923077,0.353846153846154,0.384615384615385,0.384615384615385,0.230769230769231,0.153846153846154,0.753846153846154,0.0923076923076923,0.538461538461538,0.169230769230769,0.292307692307692,0.353846153846154,0.338461538461538,0.307692307692308
"6I6RA",0.266347687400319,0.437001594896332,0.296650717703349,0.430622009569378,0.325358851674641,0.244019138755981,0.330143540669856,0.368421052631579,0.301435406698565,0.330143540669856,0.425837320574163,0.244019138755981,0.0988835725677831,0.811802232854864,0.0893141945773525,0.435406698564593,0.253588516746411,0.311004784688995,0.446570972886762,0.266347687400319,0.287081339712919
"5AN3A",0.393333333333333,0.326666666666667,0.28,0.333333333333333,0.326666666666667,0.34,0.333333333333333,0.246666666666667,0.42,0.3,0.36,0.34,0.173333333333333,0.673333333333333,0.153333333333333,0.52,0.24,0.24,0.38,0.393333333333333,0.226666666666667
"2PTTA",0.381818181818182,0.345454545454545,0.272727272727273,0.290909090909091,0.4,0.309090909090909,0.336363636363636,0.254545454545455,0.409090909090909,0.254545454545455,0.436363636363636,0.309090909090909,0.163636363636364,0.709090909090909,0.127272727272727,0.427272727272727,0.318181818181818,0.254545454545455,0.345454545454545,0.381818181818182,0.272727272727273
"2E8VA",0.344117647058824,0.3,0.355882352941176,0.288235294117647,0.470588235294118,0.241176470588235,0.388235294117647,0.229411764705882,0.382352941176471,0.25,0.508823529411765,0.241176470588235,0.0941176470588235,0.788235294117647,0.117647058823529,0.45,0.264705882352941,0.285294117647059,0.391176470588235,0.344117647058824,0.264705882352941
"6Z1VA",0.370786516853933,0.359550561797753,0.269662921348315,0.370786516853933,0.337078651685393,0.292134831460674,0.303370786516854,0.247191011235955,0.449438202247191,0.292134831460674,0.415730337078652,0.292134831460674,0.134831460674157,0.696629213483146,0.168539325842697,0.471910112359551,0.303370786516854,0.224719101123595,0.393258426966292,0.370786516853933,0.235955056179775
"2YKTA",0.411067193675889,0.33201581027668,0.256916996047431,0.324110671936759,0.403162055335968,0.272727272727273,0.300395256916996,0.272727272727273,0.426877470355731,0.288537549407115,0.438735177865613,0.272727272727273,0.150197628458498,0.719367588932806,0.130434782608696,0.58102766798419,0.189723320158103,0.229249011857708,0.363636363636364,0.411067193675889,0.225296442687747
"3OBQA",0.253424657534247,0.410958904109589,0.335616438356164,0.383561643835616,0.349315068493151,0.267123287671233,0.404109589041096,0.321917808219178,0.273972602739726,0.280821917808219,0.452054794520548,0.267123287671233,0.10958904109589,0.808219178082192,0.0821917808219178,0.342465753424658,0.342465753424658,0.315068493150685,0.39041095890411,0.253424657534247,0.356164383561644
"5FCNA",0.507692307692308,0.246153846153846,0.246153846153846,0.215384615384615,0.461538461538462,0.323076923076923,0.276923076923077,0.169230769230769,0.553846153846154,0.2,0.476923076923077,0.323076923076923,0.215384615384615,0.630769230769231,0.153846153846154,0.692307692307692,0.123076923076923,0.184615384615385,0.307692307692308,0.507692307692308,0.184615384615385
"5FD3A",0.414814814814815,0.296296296296296,0.288888888888889,0.414814814814815,0.303703703703704,0.281481481481481,0.318518518518519,0.244444444444444,0.437037037037037,0.237037037037037,0.481481481481481,0.281481481481481,0.177777777777778,0.688888888888889,0.133333333333333,0.437037037037037,0.266666666666667,0.296296296296296,0.385185185185185,0.414814814814815,0.2
"3HSYA",0.335106382978723,0.348404255319149,0.316489361702128,0.367021276595745,0.377659574468085,0.25531914893617,0.359042553191489,0.289893617021277,0.351063829787234,0.329787234042553,0.414893617021277,0.25531914893617,0.11436170212766,0.765957446808511,0.11968085106383,0.38031914893617,0.335106382978723,0.284574468085106,0.438829787234043,0.335106382978723,0.226063829787234
"5JEAE",0.276119402985075,0.373134328358209,0.350746268656716,0.391791044776119,0.41044776119403,0.197761194029851,0.376865671641791,0.317164179104478,0.305970149253731,0.332089552238806,0.470149253731343,0.197761194029851,0.0858208955223881,0.794776119402985,0.119402985074627,0.373134328358209,0.272388059701493,0.354477611940299,0.432835820895522,0.276119402985075,0.291044776119403
"2C10A",0.250340136054422,0.447619047619048,0.302040816326531,0.427210884353741,0.323809523809524,0.248979591836735,0.342857142857143,0.368707482993197,0.28843537414966,0.336054421768707,0.414965986394558,0.248979591836735,0.072108843537415,0.834013605442177,0.0938775510204082,0.404081632653061,0.277551020408163,0.318367346938775,0.45578231292517,0.250340136054422,0.293877551020408
"4PP8C",0.362068965517241,0.344827586206897,0.293103448275862,0.373563218390805,0.344827586206897,0.281609195402299,0.32183908045977,0.28735632183908,0.390804597701149,0.298850574712644,0.419540229885057,0.281609195402299,0.126436781609195,0.752873563218391,0.120689655172414,0.413793103448276,0.298850574712644,0.28735632183908,0.344827586206897,0.362068965517241,0.293103448275862
"4IN0A",0.324324324324324,0.331081081081081,0.344594594594595,0.378378378378378,0.351351351351351,0.27027027027027,0.398648648648649,0.263513513513513,0.337837837837838,0.324324324324324,0.405405405405405,0.27027027027027,0.121621621621622,0.743243243243243,0.135135135135135,0.371621621621622,0.337837837837838,0.290540540540541,0.405405405405405,0.324324324324324,0.27027027027027
"3RPPA",0.282051282051282,0.376068376068376,0.341880341880342,0.337606837606838,0.38034188034188,0.282051282051282,0.363247863247863,0.299145299145299,0.337606837606838,0.260683760683761,0.457264957264957,0.282051282051282,0.106837606837607,0.790598290598291,0.102564102564103,0.538461538461538,0.209401709401709,0.252136752136752,0.435897435897436,0.282051282051282,0.282051282051282
"4UXUA",0.339449541284404,0.334862385321101,0.325688073394495,0.385321100917431,0.371559633027523,0.243119266055046,0.376146788990826,0.247706422018349,0.376146788990826,0.325688073394495,0.431192660550459,0.243119266055046,0.0779816513761468,0.761467889908257,0.160550458715596,0.344036697247706,0.334862385321101,0.321100917431193,0.399082568807339,0.339449541284404,0.261467889908257
"6CSTA",0.38475499092559,0.321234119782214,0.294010889292196,0.328493647912886,0.397459165154265,0.274047186932849,0.323049001814882,0.26497277676951,0.411978221415608,0.275862068965517,0.450090744101633,0.274047186932849,0.136116152450091,0.725952813067151,0.137931034482759,0.491833030852995,0.243194192377495,0.26497277676951,0.357531760435572,0.38475499092559,0.257713248638838
